datetime,open,high,low,close
2025-12-28 12:00:00,124.65,125.03,124.3,124.44
2025-12-28 16:00:00,124.44,124.77,123.08,123.3
2025-12-28 20:00:00,123.3,125.64,123.1,125.27
2025-12-29 00:00:00,125.27,130.16,125.01,128.58
2025-12-29 04:00:00,128.58,129.15,127.2,127.88
2025-12-29 08:00:00,127.88,128.47,125.01,125.08
2025-12-29 12:00:00,125.08,125.41,122.36,123.44
2025-12-29 16:00:00,123.43,123.98,122.63,123.06
2025-12-29 20:00:00,123.07,123.62,122.86,123.28
2025-12-30 00:00:00,123.28,123.93,122.58,123.8
2025-12-30 04:00:00,123.79,124.35,123.2,124.02
2025-12-30 08:00:00,124.02,125.15,124.0,124.3
2025-12-30 12:00:00,124.29,125.35,123.54,125.16
2025-12-30 16:00:00,125.16,126.52,123.78,124.71
2025-12-30 20:00:00,124.71,125.14,123.5,125.01
2025-12-31 00:00:00,125.02,126.09,124.41,125.82
2025-12-31 04:00:00,125.81,126.1,125.38,125.99
2025-12-31 08:00:00,125.99,126.85,125.44,126.73
2025-12-31 12:00:00,126.73,127.44,125.01,125.59
2025-12-31 16:00:00,125.58,125.74,124.31,124.39
2025-12-31 20:00:00,124.38,132.75,122.99,124.65
2026-01-01 00:00:00,124.64,125.8,124.6,125.21
2026-01-01 04:00:00,125.22,125.32,124.22,124.24
2026-01-01 08:00:00,124.24,125.29,124.15,125.22
2026-01-01 12:00:00,125.23,125.28,124.39,124.96
2026-01-01 16:00:00,124.96,125.79,124.28,125.76
2026-01-01 20:00:00,125.76,127.25,125.31,126.9
2026-01-02 00:00:00,126.91,127.99,125.84,127.53
2026-01-02 04:00:00,127.53,127.72,126.75,127.13
2026-01-02 08:00:00,127.14,129.99,127.13,128.22
2026-01-02 12:00:00,128.21,129.65,126.82,128.98
2026-01-02 16:00:00,128.98,132.3,128.68,131.63
2026-01-02 20:00:00,131.63,133.25,130.83,132.29
2026-01-03 00:00:00,132.28,133.17,132.06,132.83
2026-01-03 04:00:00,132.83,132.93,129.6,130.1
2026-01-03 08:00:00,130.09,131.44,129.8,130.71
2026-01-03 12:00:00,130.71,132.18,130.5,131.47
2026-01-03 16:00:00,131.48,132.12,131.47,131.78
2026-01-03 20:00:00,131.78,133.99,131.35,133.37
2026-01-04 00:00:00,133.37,134.97,133.31,134.62
2026-01-04 04:00:00,134.62,135.0,133.66,133.8
2026-01-04 08:00:00,133.8,134.88,133.2,134.39
2026-01-04 12:00:00,134.39,135.35,133.75,134.91
2026-01-04 16:00:00,134.91,135.54,133.12,133.56
2026-01-04 20:00:00,133.55,134.86,133.4,134.12
2026-01-05 00:00:00,134.12,137.75,134.01,136.64
2026-01-05 04:00:00,136.64,136.79,134.63,135.45
