datetime,open,high,low,close
2024-07-18 20:00:00,63568.12891,64121.26953,63444.0,63980.0
2024-07-19 00:00:00,63952.011719,64363.26172,63340.078125,64318.32031
2024-07-19 04:00:00,64325.16016,64468.011719,63637.98828,63698.71094
2024-07-19 08:00:00,63726.0,64171.98047,63420.0,64104.050781
2024-07-19 12:00:00,64126.0,65865.42969,64055.80078,65813.15625
2024-07-19 16:00:00,65860.82812,67365.46875,65860.82812,67141.75781
2024-07-19 20:00:00,67169.89844,67352.4375,66632.49219,66665.97656
2024-07-20 00:00:00,66699.78125,66816.0078125,66246.17969,66604.0
2024-07-20 04:00:00,66611.82031,66762.0078125,66436.4375,66564.023438
2024-07-20 08:00:00,66550.0,66725.54688,66464.0,66483.67969
2024-07-20 12:00:00,66487.99219,66823.60156,66310.0078125,66799.84375
2024-07-20 16:00:00,66827.99219,67577.15625,66688.71094,67224.0
2024-07-20 20:00:00,67223.99219,67430.0,66851.99219,67141.60938
2024-07-21 00:00:00,67181.0,67389.99219,66968.78125,67171.32031
2024-07-21 04:00:00,67171.32031,67220.52344,66618.0,66692.0
2024-07-21 08:00:00,66680.0078125,67044.0078125,66680.0078125,66872.0
2024-07-21 12:00:00,66865.64062,67489.99219,66624.0,67164.0
2024-07-21 16:00:00,67162.0078125,67696.0078125,65843.95312,67424.0
2024-07-21 20:00:00,67390.0,68363.1875,67278.0078125,68150.0
2024-07-22 00:00:00,68214.0,68466.0078125,67784.0078125,67880.0
2024-07-22 04:00:00,67858.64062,67986.14062,67200.0,67220.67969
2024-07-22 08:00:00,67232.71094,67578.36719,66998.0078125,67506.0
2024-07-22 12:00:00,67526.0,67919.97656,66606.0,67069.99219
2024-07-22 16:00:00,67099.99219,68226.25,66816.1875,68226.25
2024-07-22 20:00:00,68250.0,68250.0,67252.17188,67532.0
2024-07-23 00:00:00,67546.0078125,67750.96875,67236.3125,67457.99219
2024-07-23 04:00:00,67458.0,67516.0078125,66302.0,66538.0078125
2024-07-23 08:00:00,66576.0078125,67152.40625,66486.0078125,66678.10156
2024-07-23 12:00:00,66668.0078125,67300.0,65984.25,66585.99219
2024-07-23 16:00:00,66584.0,66720.0,65527.28125,65561.95312
2024-07-23 20:00:00,65570.42188,66043.70312,65556.35156,65934.0078125
2024-07-24 00:00:00,65950.0,66109.97656,65480.35938,66052.71094
2024-07-24 04:00:00,66042.023438,66077.99219,65615.85938,66077.99219
2024-07-24 08:00:00,66093.070312,66600.0,66011.45312,66374.0078125
2024-07-24 12:00:00,66365.92188,67056.0,66094.0,66210.0
2024-07-24 16:00:00,66209.99219,66697.36719,65590.0,65726.0078125
2024-07-24 20:00:00,65648.71875,66066.64844,65153.53906,65359.75
2024-07-25 00:00:00,65384.0,65620.0,63918.0,64132.011719
2024-07-25 04:00:00,64040.011719,64382.39844,63871.5,64124.0
2024-07-25 08:00:00,64126.011719,64476.0,63928.89062,64104.011719
2024-07-25 12:00:00,64100.0,64978.0,63511.98828,64754.011719
2024-07-25 16:00:00,64808.011719,65187.82031,64401.73047,64722.92188
2024-07-25 20:00:00,64733.98828,66083.99219,64447.25,65799.95312
2024-07-26 00:00:00,65830.11719,67456.0,65770.0,67060.023438
2024-07-26 04:00:00,67066.0,67186.0,66883.24219,66891.75781
2024-07-26 08:00:00,66915.25,67483.1875,66915.25,67322.0
2024-07-26 12:00:00,67353.75,67982.25781,66916.0078125,67560.0078125
2024-07-26 16:00:00,67572.0078125,68117.95312,67315.97656,67989.99219
2024-07-26 20:00:00,67921.99219,68199.99219,67413.50781,67902.0078125
2024-07-27 00:00:00,67946.0078125,68079.82031,67639.90625,67797.99219
2024-07-27 04:00:00,67790.0,68276.0078125,67788.0,68039.4375
2024-07-27 08:00:00,68083.86719,68268.0,67897.89062,68209.078125
2024-07-27 12:00:00,68209.86719,69386.0,68209.86719,68843.99219
2024-07-27 16:00:00,68843.99219,68990.0,67923.20312,68267.17969
2024-07-27 20:00:00,68139.64062,69070.0,66764.0,67888.47656
2024-07-28 00:00:00,67788.0078125,68284.070312,67386.0,67941.39844
2024-07-28 04:00:00,67949.96094,68024.17969,67070.34375,67560.85938
2024-07-28 08:00:00,67520.79688,67966.0,67250.0078125,67826.70312
2024-07-28 12:00:00,67829.97656,68104.0,67610.0078125,67640.0078125
2024-07-28 16:00:00,67640.0,68296.0078125,67624.0078125,68108.0078125
2024-07-28 20:00:00,68135.46875,68273.36719,67836.0,68255.64062
2024-07-29 00:00:00,68263.0078125,69758.0,68183.49219,69347.86719
2024-07-29 04:00:00,69378.0,69864.0,69275.5,69523.99219
2024-07-29 08:00:00,69536.0078125,69816.070312,69400.0,69600.0078125
2024-07-29 12:00:00,69598.90625,69992.61719,67700.0,68104.0078125
2024-07-29 16:00:00,68104.0,68104.0,66550.078125,67324.15625
2024-07-29 20:00:00,67270.0,67553.46094,66651.22656,66800.0078125
2024-07-30 00:00:00,66805.39844,66885.99219,65880.21875,66610.0
2024-07-30 04:00:00,66600.0078125,67000.0,66332.0,66934.0
2024-07-30 08:00:00,66954.0078125,66988.67188,66414.67969,66598.13281
2024-07-30 12:00:00,66566.0,66909.50781,65612.0,66252.0078125
2024-07-30 16:00:00,66214.0078125,66545.46094,65604.0,65990.71875
2024-07-30 20:00:00,65914.90625,66354.0078125,65330.92969,66188.0078125
2024-07-31 00:00:00,66176.0,66396.0078125,65898.74219,66072.0
2024-07-31 04:00:00,66080.0,66514.39062,65500.0,66224.0078125
2024-07-31 08:00:00,66229.25,66370.35938,65966.0,66096.0078125
2024-07-31 12:00:00,66100.0,66828.0,66049.5,66377.99219
2024-07-31 16:00:00,66398.0,66814.0078125,65000.17188,65215.30078
2024-07-31 20:00:00,65210.011719,65385.78125,64544.0,64627.98047
2024-08-01 00:00:00,64610.011719,64841.28125,63779.83984,63950.0
2024-08-01 04:00:00,63920.0,64471.98828,63616.98828,64335.46094
2024-08-01 08:00:00,64334.0,64688.0,64334.0,64674.21094
2024-08-01 12:00:00,64658.0,64912.0,62794.53906,62928.011719
2024-08-01 16:00:00,62867.28125,63487.039062,62313.60938,63424.0
2024-08-01 20:00:00,63467.98828,65610.0,63348.011719,65354.019531
2024-08-02 00:00:00,65390.0,65576.3125,63723.14062,64616.0
2024-08-02 04:00:00,64609.17969,64641.26172,63844.26953,64196.03125
2024-08-02 08:00:00,64187.46094,64967.73828,64074.011719,64660.011719
2024-08-02 12:00:00,64656.011719,65509.98828,62498.87109,63428.0
2024-08-02 16:00:00,63406.0,63528.0,62540.011719,62668.0
2024-08-02 20:00:00,62668.0,63181.30078,61233.26172,61499.98828
2024-08-03 00:00:00,61441.85156,61965.98828,60574.80859,61863.98828
2024-08-03 04:00:00,61890.0,61963.98828,61398.019531,61662.019531
2024-08-03 08:00:00,61656.23828,61991.98047,61457.89062,61919.39062
2024-08-03 12:00:00,61886.0,62193.69922,60884.78125,60906.53125
2024-08-03 16:00:00,60928.011719,61240.0,59972.26953,60280.0
2024-08-03 20:00:00,60245.32812,60820.94141,59904.0,60705.26172
2024-08-04 00:00:00,60682.011719,61092.0,60336.0,60731.12109
2024-08-04 04:00:00,60734.0,60917.12891,60290.21094,60371.35938
2024-08-04 08:00:00,60366.011719,60998.98828,60146.019531,60901.070312
2024-08-04 12:00:00,60890.37109,61072.0,58975.98828,59086.019531
2024-08-04 16:00:00,59119.98828,59426.80078,57367.070312,59236.0
2024-08-04 20:00:00,59228.85156,59546.33984,58010.011719,58148.011719
2024-08-05 00:00:00,58189.98828,58294.96875,52555.011719,54000.0
2024-08-05 04:00:00,53888.0,54524.80859,49551.0,52630.019531
2024-08-05 08:00:00,52594.011719,53155.98828,50696.0,51409.46875
2024-08-05 12:00:00,51259.26953,54898.94141,49603.80078,54311.55859
2024-08-05 16:00:00,54264.23828,55457.73047,52614.0,53493.17188
2024-08-05 20:00:00,53550.0,55154.32812,53550.0,53968.0
2024-08-06 00:00:00,54016.078125,56226.0,53993.94922,55674.011719
2024-08-06 04:00:00,55658.0,56120.69141,55268.0,56016.0
2024-08-06 08:00:00,55948.0,56080.0,54650.0,55238.0
2024-08-06 12:00:00,55160.55859,56540.37109,54536.0,56410.011719
2024-08-06 16:00:00,56436.0,57022.011719,56323.98828,56808.0
2024-08-06 20:00:00,56724.48047,56906.0,55909.98828,56052.26953
2024-08-07 00:00:00,56039.98828,57268.0,55668.0,56870.0
2024-08-07 04:00:00,56834.0,57211.14844,56574.0,56916.5
2024-08-07 08:00:00,56918.0,57656.011719,56898.019531,56936.0
2024-08-07 12:00:00,56984.0,57471.42188,55718.011719,56098.98828
2024-08-07 16:00:00,56070.0,56274.070312,54685.75,54823.14062
2024-08-07 20:00:00,54796.76172,55565.21094,54596.011719,55118.30078
2024-08-08 00:00:00,55082.19922,57627.39062,54808.0,57081.46875
2024-08-08 04:00:00,57113.98828,57390.070312,56739.62109,57182.050781
2024-08-08 08:00:00,57187.33984,57599.98047,57028.46875,57322.16016
2024-08-08 12:00:00,57354.48828,59471.96875,56857.37109,59411.53125
2024-08-08 16:00:00,59410.12109,59819.60156,59285.0,59414.51172
2024-08-08 20:00:00,59424.98828,62609.98828,59326.30078,61688.03125
2024-08-09 00:00:00,61663.98828,61691.62891,60810.0,61358.41016
2024-08-09 04:00:00,61320.0,61345.0,60588.64062,60863.57031
2024-08-09 08:00:00,60881.83984,61200.058594,60226.011719,60681.82031
2024-08-09 12:00:00,60659.78906,61094.0,59545.37109,59800.011719
2024-08-09 16:00:00,59819.69922,60730.03125,59814.82031,60676.019531
2024-08-09 20:00:00,60638.058594,60982.011719,59917.41016,60852.46875
2024-08-10 00:00:00,60838.0,61252.98828,60313.62109,60437.83984
2024-08-10 04:00:00,60437.83984,60842.0,60262.050781,60842.0
2024-08-10 08:00:00,60862.83984,61100.0,60654.64844,60914.011719
2024-08-10 12:00:00,60931.23047,60931.23047,60419.39062,60515.89844
2024-08-10 16:00:00,60539.98828,61150.011719,60402.0,61005.32031
2024-08-10 20:00:00,61029.46875,61160.0,60757.39062,60923.51172
2024-08-11 00:00:00,60926.92969,61359.35938,60900.0,61100.0
2024-08-11 04:00:00,61100.0,61262.011719,60881.35938,61257.011719
2024-08-11 08:00:00,61282.53125,61698.0,60469.48047,60674.0
2024-08-11 12:00:00,60662.0,60686.89062,59972.5,60117.30859
2024-08-11 16:00:00,60122.12891,60341.44922,59550.011719,59627.37109
2024-08-11 20:00:00,59625.80859,59653.69141,58383.5,58712.58984
2024-08-12 00:00:00,58718.42969,59071.83984,58292.011719,58510.94141
2024-08-12 04:00:00,58524.32031,58934.98047,57690.57812,58674.60156
2024-08-12 08:00:00,58723.82031,59955.050781,58145.51172,59854.42969
2024-08-12 12:00:00,59860.46094,60552.94922,57831.39062,60191.98828
2024-08-12 16:00:00,60154.60938,60363.76172,58453.71875,58988.42969
2024-08-12 20:00:00,59058.98828,59710.011719,58559.21094,59347.98828
2024-08-13 00:00:00,59334.89844,59898.98828,58888.011719,59016.0
2024-08-13 04:00:00,59031.039062,59461.070312,58847.011719,59223.98047
2024-08-13 08:00:00,59200.0,59309.85938,58482.0,58836.0
2024-08-13 12:00:00,58840.0,59760.011719,58775.98828,59493.011719
2024-08-13 16:00:00,59495.10938,61525.17969,59459.070312,60828.0
2024-08-13 20:00:00,60856.39062,61118.83984,60407.0,60587.87109
2024-08-14 00:00:00,60582.16016,61251.53125,60432.57031,60952.82812
2024-08-14 04:00:00,60976.0,61150.32031,60646.089844,60914.011719
2024-08-14 08:00:00,60886.98828,61408.0,60640.39844,61265.62109
2024-08-14 12:00:00,61274.089844,61518.0,58929.98828,59418.03125
2024-08-14 16:00:00,59346.26172,59424.58984,58760.23047,58913.98828
2024-08-14 20:00:00,58939.30859,59178.46875,58488.32812,58715.98828
2024-08-15 00:00:00,58707.98047,59022.070312,58017.98828,58442.98047
2024-08-15 04:00:00,58448.019531,58577.73047,57734.011719,58084.85938
2024-08-15 08:00:00,58027.55859,58832.98828,57977.51953,58740.03125
2024-08-15 12:00:00,58744.73828,59740.19141,58618.98047,59686.23828
2024-08-15 16:00:00,59713.76953,59831.62891,56716.51172,57041.039062
2024-08-15 20:00:00,57042.10156,57850.0,56261.19141,57547.73828
2024-08-16 00:00:00,57497.89062,58324.85156,57124.85156,57890.0
2024-08-16 04:00:00,57876.011719,58639.73828,57809.92188,58461.89844
2024-08-16 08:00:00,58477.98047,58666.12891,58261.71094,58393.19922
2024-08-16 12:00:00,58415.60156,58802.30078,57557.48828,58096.60156
2024-08-16 16:00:00,58077.91016,59811.48828,58018.87891,59724.03125
2024-08-16 20:00:00,59676.21875,59676.21875,58766.011719,58870.78125
2024-08-17 00:00:00,58902.89844,59382.51172,58822.28906,59151.57031
2024-08-17 04:00:00,59136.011719,59261.19922,59060.10938,59261.19922
2024-08-17 08:00:00,59254.44141,59456.51953,59070.0,59128.26953
2024-08-17 12:00:00,59115.48047,59579.14062,59100.28125,59388.12109
2024-08-17 16:00:00,59391.39844,59654.0,59312.48828,59469.21094
2024-08-17 20:00:00,59497.42969,59497.42969,59151.55078,59485.03125
2024-08-18 00:00:00,59496.96875,60188.0,59341.98828,59341.98828
2024-08-18 04:00:00,59319.85938,59690.30859,59305.57031,59573.39062
2024-08-18 08:00:00,59563.83984,60146.0,59440.5,60024.14062
2024-08-18 12:00:00,60006.12109,60204.011719,59700.98828,59863.98828
2024-08-18 16:00:00,59856.011719,59945.82031,59412.76172,59695.98828
2024-08-18 20:00:00,59712.0,59826.41016,58434.5,58454.0
2024-08-19 00:00:00,58425.98828,58755.46094,58276.39844,58740.019531
2024-08-19 04:00:00,58730.12109,58739.98828,58394.48047,58505.71875
2024-08-19 08:00:00,58502.19141,58666.0,57884.011719,58381.83984
2024-08-19 12:00:00,58393.87109,58963.98828,58125.76953,58572.0
2024-08-19 16:00:00,58544.0,59253.19922,58406.0,59123.98828
2024-08-19 20:00:00,58969.98828,59606.0,58955.73828,59476.0
2024-08-20 00:00:00,59463.28125,60867.44922,59382.19141,60583.30859
2024-08-20 04:00:00,60619.19141,61371.30859,60595.5,60924.32031
2024-08-20 08:00:00,60947.39844,60971.78125,60459.35156,60518.82031
2024-08-20 12:00:00,60506.12109,60930.28125,58718.85938,58818.80078
2024-08-20 16:00:00,58730.011719,59588.17969,58588.0,59528.21094
2024-08-20 20:00:00,59475.48828,59635.46875,58925.30078,58992.80859
2024-08-21 00:00:00,59002.39844,59513.14062,58840.0,59319.98828
2024-08-21 04:00:00,59304.28125,59728.51172,59206.0,59711.98828
2024-08-21 08:00:00,59728.011719,59891.32812,59112.0,59366.019531
2024-08-21 12:00:00,59353.98047,60153.67188,58936.011719,59522.0
2024-08-21 16:00:00,59487.69141,61592.0,59391.26953,61540.25
2024-08-21 20:00:00,61632.73828,61798.21875,60923.51953,61156.019531
2024-08-22 00:00:00,61176.39062,61207.82812,59794.0,60548.89062
2024-08-22 04:00:00,60533.82812,61043.32031,60469.53906,60991.23047
2024-08-22 08:00:00,60999.98828,61394.011719,60821.98828,61336.089844
2024-08-22 12:00:00,61300.16016,61381.39062,60119.23828,60409.41016
2024-08-22 16:00:00,60386.0,60585.96875,60144.011719,60284.0
2024-08-22 20:00:00,60322.0,60663.98828,60302.0,60369.98828
2024-08-23 00:00:00,60381.82031,60916.41016,60354.0,60596.96875
2024-08-23 04:00:00,60593.30859,61317.37109,60582.67969,61075.33984
2024-08-23 08:00:00,61069.26172,61337.57031,60729.14062,60734.078125
2024-08-23 12:00:00,60746.53906,62276.80859,60746.53906,61539.57031
