strategy,fingerprint,commit,asset,timeframe,train_end,run_date,trade_no,window,direction,entry_time,entry_price_raw,entry_price_fill,exit_time,exit_price_raw,exit_price_fill,exit_reason,bars_held,atr_at_entry,stop_loss,take_profit,size_units,position_value,equity_at_entry,gross_pnl,fees_paid,slippage_paid,costs_paid,net_pnl,return_pct,gross_return_pct,equity_after,regime_at_entry,regime_adx,regime_entropy
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,11,train,long,2024-01-22 12:00:00,40815.92,40836.327959999995,2024-01-22 12:00:00,40385.29831714285,40365.10566798428,stop,1,300.6864285714286,40385.29831714285,41437.70081714285,0.0662060616480517,2703.612446399817,10814.449785599269,-28.509765682228156,5.3760271206845065,2.688006432900469,8.064033553584975,-36.573799235813134,-0.003381938051486957,-0.0026362659448650187,10777.875986363455,Chaotic,30.408563816225605,1.9694081832182078
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,12,train,short,2024-01-22 16:00:00,40772.0,40751.614,2024-01-22 16:00:00,40052.402571428574,40072.42877271429,target,1,349.605714285714,41276.02257142857,40052.402571428574,0.06611931975481668,2694.4689965908638,10777.875986363455,47.579292474457944,5.344030727966076,2.6720272588059757,8.01605798677205,39.56323448768589,0.0036707821223534837,0.004414533302726523,10817.439220851142,Chaotic,30.71195740284393,1.9664167555402474
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,13,train,short,2024-01-22 20:00:00,39820.31,39800.399845,2024-01-23 08:00:00,38924.93555928572,38944.398027065356,target,4,437.7321428571418,40456.99805928571,38924.93555928572,0.06794805619402655,2704.3598052127854,10817.439220851142,60.838952812349014,5.350555950798359,2.6752931851369155,8.025849135935275,52.81310367641374,0.004882218665450314,0.005624154808753532,10870.252324527555,Chaotic,32.226503799105316,1.9649364296722074
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,14,train,long,2024-01-23 12:00:00,38845.56,38864.98278,2024-01-24 00:00:00,40089.438494285714,40069.393775038574,target,4,612.2278571428568,37946.64099428571,40089.438494285714,0.06992317728570697,2717.563081131889,10870.252324527555,86.97593647781841,5.519342405794714,2.7596929468813443,8.279035352676058,78.69690112514235,0.007239657256857898,0.008001280364170256,10948.949225652697,Chaotic,37.861498468223004,1.9622590703725995
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,15,train,long,2024-01-24 04:00:00,39614.0,39633.807,2024-01-26 08:00:00,41201.472714285715,41180.871977928575,target,14,783.8328571428574,38458.057714285715,41201.472714285715,0.06906319411640609,2737.2373064131743,10948.949225652697,109.63593622121243,5.5813198617077235,2.7906873398378167,8.37200720154554,101.26392901966689,0.00924873491808802,0.01001337516154905,11050.213154672365,Chaotic,40.16969506017496,1.9623133264632604
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,16,train,long,2024-01-26 12:00:00,41289.52,41310.16475999999,2024-01-28 04:00:00,42416.08333142856,42394.87528976285,target,11,552.9592857142852,40480.725831428565,42416.08333142856,0.06687345123694664,2762.553288668091,11050.213154672365,75.33717800962037,5.597644914054481,2.7988412913212812,8.396486205375762,66.94069180424461,0.006057864302458279,0.0068177126499831845,11117.153846476609,Chaotic,29.919592277291468,1.974534754348913
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,17,train,long,2024-01-28 16:00:00,42258.0,42279.129,2024-01-29 16:00:00,43225.00757142857,43203.39506764286,target,7,472.9392857142858,41569.72007142857,43225.00757142857,0.06573665369547117,2779.2884616191523,11117.153846476609,63.567841843898535,5.619335081649418,2.8096834327851212,8.429018514434539,55.138823329463996,0.004959796733130513,0.00571799605562221,11172.292669806073,Chaotic,32.692207182524136,1.967882272014598
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,18,train,short,2024-01-30 04:00:00,43519.71,43497.950145,2024-01-31 08:00:00,42480.80443071429,42502.04483292965,target,8,508.5728571428564,44260.80943071429,42480.80443071429,0.06421160441218116,2793.073167451518,11172.292669806073,66.7097934365857,5.522197656972385,2.7611155059343133,8.283313162906698,58.426480273679,0.0052295873372151065,0.0059710030347552324,11230.719150079753,Chaotic,33.79356130856036,1.9816567653636517
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,19,train,long,2024-01-31 12:00:00,42647.98,42669.30399,2024-02-07 20:00:00,43769.76827571428,43747.883391576426,target,45,550.2321428571423,41843.95577571429,43769.76827571428,0.06580092771557622,2807.679787519938,11230.719150079753,73.8147092424562,5.686331100278516,2.843184003816347,8.529515104094862,65.28519413836133,0.005813091153463465,0.006572571912452465,11296.004344218114,Chaotic,35.14904419356421,1.980366321539087
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,20,train,short,2024-02-08 00:00:00,44349.6,44327.4252,2024-02-08 12:00:00,44988.27377142857,45010.76790831428,stop,4,440.5657142857152,44988.27377142857,43446.293771428565,0.06370776270701436,2824.0010860545285,11296.004344218114,-40.68847707736527,5.691536407217912,2.8457580314895097,8.537294438707422,-49.22577151607269,-0.004357803876135106,-0.0036020238517517713,11246.778572702042,Ranging,13.38554808094162,1.891468062946132
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,21,train,short,2024-02-08 16:00:00,45432.3,45409.58385,2024-02-09 00:00:00,46113.96670714286,46137.02369049643,stop,3,469.5885714285713,46113.96670714286,44470.40670714286,0.061918529191178885,2811.6946431755105,11246.778572702042,-42.20779990487997,5.668431291349625,2.834205093724769,8.502636385074394,-50.710436289954366,-0.00450888545214518,-0.0037528790695075926,11196.068136412088,Ranging,24.026867810171666,1.8816849325168872
con-artist-curve-fit-p6,b34d03e8e04f,01851d3,BTC-USD,4h,2025-10-01 00:00:00,2026-07-26,22,train,long,2024-02-09 04:00:00,46060.74,46083.77037,2024-02-09 08:00:00,47119.41751285714,47095.85780410071,target,2,517.8235714285709,45307.035012857144,47119.41751285714,0.060737587476678116,2799.017034103022,11196.068136412088,64.30151804675249,5.659505817268783,2.829768984013633,8.489274801282416,55.81224324547008,0.004984986029511229,0.005743223180076025,11251.880379657558,Trending,32.60856040157724,1.8678632361113383
